symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
TEJASNET,TEJASNETEQN,688.0,693.8,683.0,687.5,692.75,-5.25,-0.76,50458822005.63,940.0,565.05,201522,138584664.18,22-Mar-2024 15:59:28,26.861702127659573,-21.670648615166808,16.35,23-Mar-2023,https://nsearchives.nseindia.com/365d/TEJASNET-EQ.svg,21-Feb-2024,-8.46,https://nsearchives.nseindia.com/30d/TEJASNET-EQ.svg,https://nsearchives.nseindia.com/today/TEJASNETEQN.svg,,,0,22-Mar-2024 16:00:00
HLEGLAS,HLEGLASEQN,441.05,444.9,436.9,438.5,441.85,-3.35,-0.76,9173756768.0,698.4,430.0,75007,33016581.26,22-Mar-2024 15:58:48,37.21363115693012,-1.9767441860465116,-14.08,23-Mar-2023,https://nsearchives.nseindia.com/365d/HLEGLAS-EQ.svg,21-Feb-2024,-14.24,https://nsearchives.nseindia.com/30d/HLEGLAS-EQ.svg,https://nsearchives.nseindia.com/today/HLEGLASEQN.svg,,,0,22-Mar-2024 16:00:00
GMRINFRA,GMRINFRAEQN,79.15,79.6,78.0,78.5,79.1,-0.6,-0.76,194266898675.88,94.35,37.2,9769561,771209145.34,22-Mar-2024 15:59:36,16.799152093269736,-111.02150537634408,99.37,23-Mar-2023,https://nsearchives.nseindia.com/365d/GMRINFRA-EQ.svg,21-Feb-2024,-8.81,https://nsearchives.nseindia.com/30d/GMRINFRA-EQ.svg,https://nsearchives.nseindia.com/today/GMRINFRAEQN.svg,,,0,22-Mar-2024 16:00:00
GMDCLTD,GMDCLTDEQN,362.0,363.45,356.4,359.5,362.25,-2.75,-0.76,29723460000.0,506.0,122.7,1734417,623609632.35,22-Mar-2024 15:59:45,28.952569169960473,-192.99103504482477,168.35,23-Mar-2023,https://nsearchives.nseindia.com/365d/GMDCLTD-EQ.svg,21-Feb-2024,-10.42,https://nsearchives.nseindia.com/30d/GMDCLTD-EQ.svg,https://nsearchives.nseindia.com/today/GMDCLTDEQN.svg,,,0,22-Mar-2024 16:00:00
DCMSHRIRAM,DCMSHRIRAMEQN,898.0,899.0,885.0,888.0,894.8,-6.8,-0.76,44312562831.36,1175.0,730.2,30809,27485941.259999998,22-Mar-2024 15:57:49,24.425531914893618,-21.610517666392763,10.64,23-Mar-2023,https://nsearchives.nseindia.com/365d/DCMSHRIRAM-EQ.svg,21-Feb-2024,-8.41,https://nsearchives.nseindia.com/30d/DCMSHRIRAM-EQ.svg,https://nsearchives.nseindia.com/today/DCMSHRIRAMEQN.svg,,,0,22-Mar-2024 16:00:00
SOMANYCERA,SOMANYCERAEQN,630.75,644.9,625.4,625.85,630.75,-4.9,-0.78,11547952009.65,819.0,465.95,21933,13897406.79,22-Mar-2024 15:54:51,23.583638583638578,-34.31698680115893,22.72,23-Mar-2023,https://nsearchives.nseindia.com/365d/SOMANYCERA-EQ.svg,21-Feb-2024,-5.9,https://nsearchives.nseindia.com/30d/SOMANYCERA-EQ.svg,https://nsearchives.nseindia.com/today/SOMANYCERAEQN.svg,,,0,22-Mar-2024 16:00:00
IBULHSGFIN,IBULHSGFINEQN,166.5,169.3,164.8,165.3,166.6,-1.3,-0.78,72448212267.39,208.9,61.2,7883274,1315954928.8200002,22-Mar-2024 15:59:33,20.871230253709903,-170.09803921568627,67.26,23-Mar-2023,https://nsearchives.nseindia.com/365d/IBULHSGFIN-EQ.svg,21-Feb-2024,-10.42,https://nsearchives.nseindia.com/30d/IBULHSGFIN-EQ.svg,https://nsearchives.nseindia.com/today/IBULHSGFINEQN.svg,,,0,22-Mar-2024 16:00:00
MUTHOOTFIN,MUTHOOTFINEQN,1434.45,1434.45,1416.0,1423.1,1434.45,-11.35,-0.79,154255392561.31,1537.35,949.05,401210,571732274.2,22-Mar-2024 15:53:40,7.431619344976746,-49.949949949949946,45.07,23-Mar-2023,https://nsearchives.nseindia.com/365d/MUTHOOTFIN-EQ.svg,21-Feb-2024,7.56,https://nsearchives.nseindia.com/30d/MUTHOOTFIN-EQ.svg,https://nsearchives.nseindia.com/today/MUTHOOTFINEQN.svg,,,0,22-Mar-2024 16:00:00
EQUITASBNK,EQUITASBNKEQN,93.5,94.0,91.8,92.75,93.5,-0.75,-0.8,104208187175.98,116.5,61.8,3996075,369916662.75,22-Mar-2024 15:59:51,20.386266094420602,-50.08090614886732,43.21,23-Mar-2023,https://nsearchives.nseindia.com/365d/EQUITASBNK-EQ.svg,21-Feb-2024,-9.51,https://nsearchives.nseindia.com/30d/EQUITASBNK-EQ.svg,https://nsearchives.nseindia.com/today/EQUITASBNKEQN.svg,,,0,22-Mar-2024 16:00:00
MAHLOG,MAHLOGEQN,412.4,412.8,405.5,407.0,410.3,-3.3,-0.8,12313859651.94,460.0,348.05,111910,45773428.199999996,22-Mar-2024 15:59:09,11.521739130434783,-16.937221663554084,11.93,23-Mar-2023,https://nsearchives.nseindia.com/365d/MAHLOG-EQ.svg,21-Feb-2024,2.95,https://nsearchives.nseindia.com/30d/MAHLOG-EQ.svg,https://nsearchives.nseindia.com/today/MAHLOGEQN.svg,,,0,22-Mar-2024 16:00:00
SONATSOFTW,SONATSOFTWEQN,742.0,755.15,731.05,743.0,749.05,-6.05,-0.81,143765390418.72,870.0,369.0,953407,708028640.41,22-Mar-2024 15:56:55,14.597701149425287,-101.3550135501355,-10.03,23-Mar-2023,https://nsearchives.nseindia.com/365d/SONATSOFTW-EQ.svg,21-Feb-2024,-10.91,https://nsearchives.nseindia.com/30d/SONATSOFTW-EQ.svg,https://nsearchives.nseindia.com/today/SONATSOFTWEQN.svg,,,0,22-Mar-2024 16:00:00
HAVELLS,HAVELLSEQN,1485.0,1494.7,1465.05,1473.0,1485.05,-12.05,-0.81,369241641276.0,1591.35,1131.8,416340,615479585.4,22-Mar-2024 15:56:56,7.437081723065317,-30.146669022795553,23.37,23-Mar-2023,https://nsearchives.nseindia.com/365d/HAVELLS-EQ.svg,21-Feb-2024,3.84,https://nsearchives.nseindia.com/30d/HAVELLS-EQ.svg,https://nsearchives.nseindia.com/today/HAVELLSEQN.svg,,,0,22-Mar-2024 16:00:00
MFSL,MFSLEQN,956.75,956.75,932.0,944.2,952.0,-7.8,-0.82,231358730412.52,1067.5,599.1,691009,652872213.29,22-Mar-2024 15:49:49,11.550351288056202,-57.60307127357703,49.15,23-Mar-2023,https://nsearchives.nseindia.com/365d/MFSL-EQ.svg,21-Feb-2024,-0.95,https://nsearchives.nseindia.com/30d/MFSL-EQ.svg,https://nsearchives.nseindia.com/today/MFSLEQN.svg,,,0,22-Mar-2024 16:00:00
VINATIORGA,VINATIORGAEQN,1600.0,1609.0,1583.75,1586.0,1599.2,-13.2,-0.83,40753082825.0,2034.0,1560.05,35469,56434016.519999996,22-Mar-2024 15:59:40,22.025565388397247,-1.6634082240953845,-10.94,23-Mar-2023,https://nsearchives.nseindia.com/365d/VINATIORGA-EQ.svg,21-Feb-2024,-7.4,https://nsearchives.nseindia.com/30d/VINATIORGA-EQ.svg,https://nsearchives.nseindia.com/today/VINATIORGAEQN.svg,,,0,22-Mar-2024 16:00:00
SCHAEFFLER,SCHAEFFLEREQN,2977.9,2988.05,2918.2,2936.15,2960.6,-24.45,-0.83,119322065374.33,3726.05,2612.2,16878,49709760.72,22-Mar-2024 15:57:52,21.199393459561737,-12.401424086976506,6.93,23-Mar-2023,https://nsearchives.nseindia.com/365d/SCHAEFFLER-EQ.svg,21-Feb-2024,2.66,https://nsearchives.nseindia.com/30d/SCHAEFFLER-EQ.svg,https://nsearchives.nseindia.com/today/SCHAEFFLEREQN.svg,,,0,22-Mar-2024 16:00:00
IIFL,IIFLEQN,339.7,347.7,333.0,333.5,336.3,-2.8,-0.83,62350737505.53,703.4,329.95,2037443,686862784.16,22-Mar-2024 15:59:13,52.587432470855845,-1.0759205940294019,-22.2,23-Mar-2023,https://nsearchives.nseindia.com/365d/IIFL-EQ.svg,21-Feb-2024,-44.52,https://nsearchives.nseindia.com/30d/IIFL-EQ.svg,https://nsearchives.nseindia.com/today/IIFLEQN.svg,,,0,22-Mar-2024 16:00:00
DWARKESH,DWARKESHEQN,77.65,78.4,77.0,77.05,77.7,-0.65,-0.84,8415004392.83,109.8,75.25,641039,49815140.69,22-Mar-2024 15:59:39,29.826958105646632,-2.392026578073086,-9.92,23-Mar-2023,https://nsearchives.nseindia.com/365d/DWARKESH-EQ.svg,21-Feb-2024,-4.69,https://nsearchives.nseindia.com/30d/DWARKESH-EQ.svg,https://nsearchives.nseindia.com/today/DWARKESHEQN.svg,,,0,22-Mar-2024 16:00:00
TCIEXP,TCIEXPEQN,1030.0,1030.0,1012.3,1018.0,1026.6,-8.6,-0.84,11709794919.0,1700.85,997.85,37617,38292601.32,22-Mar-2024 15:58:42,40.14757327218743,-2.0193415844064715,-30.62,23-Mar-2023,https://nsearchives.nseindia.com/365d/TCIEXP-EQ.svg,21-Feb-2024,-15.56,https://nsearchives.nseindia.com/30d/TCIEXP-EQ.svg,https://nsearchives.nseindia.com/today/TCIEXPEQN.svg,,,0,22-Mar-2024 16:00:00
EMAMILTD,EMAMILTDEQN,430.0,438.35,419.6,424.5,428.1,-3.6,-0.84,83382412500.0,588.6,340.6,1129009,484378731.27,22-Mar-2024 15:57:31,27.87971457696229,-24.633000587199053,16.52,23-Mar-2023,https://nsearchives.nseindia.com/365d/EMAMILTD-EQ.svg,21-Feb-2024,-9.29,https://nsearchives.nseindia.com/30d/EMAMILTD-EQ.svg,https://nsearchives.nseindia.com/today/EMAMILTDEQN.svg,,,0,22-Mar-2024 16:00:00
TTKPRESTIG,TTKPRESTIGEQN,700.0,712.0,695.0,697.0,702.95,-5.95,-0.85,28018051862.6,832.7,652.35,44187,30959621.55,22-Mar-2024 15:59:15,16.296385252792124,-6.84448532229631,1.05,23-Mar-2023,https://nsearchives.nseindia.com/365d/TTKPRESTIG-EQ.svg,21-Feb-2024,-6.89,https://nsearchives.nseindia.com/30d/TTKPRESTIG-EQ.svg,https://nsearchives.nseindia.com/today/TTKPRESTIGEQN.svg,,,0,22-Mar-2024 16:00:00
GLOBUSSPR,GLOBUSSPREQN,720.15,723.95,711.05,714.05,720.15,-6.1,-0.85,10084475674.47,1327.7,701.0,133326,95380087.14,22-Mar-2024 15:54:51,46.21902538223997,-1.8616262482168267,-7.94,23-Mar-2023,https://nsearchives.nseindia.com/365d/GLOBUSSPR-EQ.svg,21-Feb-2024,-10.77,https://nsearchives.nseindia.com/30d/GLOBUSSPR-EQ.svg,https://nsearchives.nseindia.com/today/GLOBUSSPREQN.svg,,,0,22-Mar-2024 16:00:00
INDIAGLYCO,INDIAGLYCOEQN,789.0,798.1,769.4,783.0,789.75,-6.75,-0.85,9212284710.0,976.0,512.35,77540,61062750.0,22-Mar-2024 15:52:29,19.774590163934427,-52.825217136722934,28.85,23-Mar-2023,https://nsearchives.nseindia.com/365d/INDIAGLYCO-EQ.svg,21-Feb-2024,-10.67,https://nsearchives.nseindia.com/30d/INDIAGLYCO-EQ.svg,https://nsearchives.nseindia.com/today/INDIAGLYCOEQN.svg,,,0,22-Mar-2024 16:00:00
ANURAS,ANURASEQN,892.65,895.1,885.0,885.0,892.65,-7.65,-0.86,20403708771.6,1234.0,781.95,75899,67449164.33,22-Mar-2024 15:58:00,28.28200972447326,-13.178591981584495,4.17,23-Mar-2023,https://nsearchives.nseindia.com/365d/ANURAS-EQ.svg,21-Feb-2024,-0.33,https://nsearchives.nseindia.com/30d/ANURAS-EQ.svg,https://nsearchives.nseindia.com/today/ANURASEQN.svg,,,0,22-Mar-2024 16:00:00
DODLA,DODLAEQN,834.15,843.9,827.0,827.0,834.15,-7.15,-0.86,18204181982.65,1084.1,435.0,19608,16338366.0,22-Mar-2024 15:41:41,23.71552439811825,-90.11494252873563,84.55,23-Mar-2023,https://nsearchives.nseindia.com/365d/DODLA-EQ.svg,21-Feb-2024,-18.45,https://nsearchives.nseindia.com/30d/DODLA-EQ.svg,https://nsearchives.nseindia.com/today/DODLAEQN.svg,,,0,22-Mar-2024 16:00:00
RAJRATAN,RAJRATANEQN,612.05,628.85,612.05,616.0,621.4,-5.4,-0.87,10633478240.0,919.9,580.05,46398,28730569.560000002,22-Mar-2024 15:54:16,33.036199586911614,-6.19774157400225,-21.66,23-Mar-2023,https://nsearchives.nseindia.com/365d/RAJRATAN-EQ.svg,21-Feb-2024,-7.93,https://nsearchives.nseindia.com/30d/RAJRATAN-EQ.svg,https://nsearchives.nseindia.com/today/RAJRATANEQN.svg,,,0,22-Mar-2024 16:00:00
JUSTDIAL,JUSTDIALEQN,805.8,809.45,795.3,799.45,806.55,-7.1,-0.88,17675698253.17,961.0,572.0,136704,109612001.28,22-Mar-2024 15:58:30,16.81061394380853,-39.76398601398602,35.92,23-Mar-2023,https://nsearchives.nseindia.com/365d/JUSTDIAL-EQ.svg,21-Feb-2024,-11.43,https://nsearchives.nseindia.com/30d/JUSTDIAL-EQ.svg,https://nsearchives.nseindia.com/today/JUSTDIALEQN.svg,,,0,22-Mar-2024 16:00:00
AETHER,AETHEREQN,804.3,811.0,796.0,797.2,804.3,-7.1,-0.88,19020433974.41,1209.0,778.0,72288,58081239.36,22-Mar-2024 15:56:41,34.0612076095947,-2.4678663239074607,-9.39,23-Mar-2023,https://nsearchives.nseindia.com/365d/AETHER-EQ.svg,21-Feb-2024,-6.74,https://nsearchives.nseindia.com/30d/AETHER-EQ.svg,https://nsearchives.nseindia.com/today/AETHEREQN.svg,,,0,22-Mar-2024 16:00:00
TATACONSUM,TATACONSUMEQN,1133.95,1140.0,1119.0,1123.7,1133.95,-10.25,-0.9,706662318607.87,1269.0,690.0,1696377,1908458052.54,22-Mar-2024 15:59:32,11.449960598896766,-62.855072463768124,58.77,23-Mar-2023,https://nsearchives.nseindia.com/365d/TATACONSUM-EQ.svg,21-Feb-2024,-3.27,https://nsearchives.nseindia.com/30d/TATACONSUM-EQ.svg,https://nsearchives.nseindia.com/today/TATACONSUMEQN.svg,,,0,22-Mar-2024 16:00:00
EASEMYTRIP,EASEMYTRIPEQN,44.25,44.35,43.65,43.85,44.25,-0.4,-0.9,26419353573.76,54.0,37.0,16413696,720232980.48,22-Mar-2024 15:59:56,18.796296296296294,-18.513513513513516,3.06,23-Mar-2023,https://nsearchives.nseindia.com/365d/EASEMYTRIP-EQ.svg,21-Feb-2024,-9.33,https://nsearchives.nseindia.com/30d/EASEMYTRIP-EQ.svg,https://nsearchives.nseindia.com/today/EASEMYTRIPEQN.svg,,,0,22-Mar-2024 16:00:00
HEG,HEGEQN,1929.55,2037.85,1891.15,1896.0,1913.4,-17.4,-0.91,32197914925.44,2037.85,918.0,1909294,3779848424.7400002,22-Mar-2024 15:59:57,6.960767475525673,-106.5359477124183,98.95,23-Mar-2023,https://nsearchives.nseindia.com/365d/HEG-EQ.svg,21-Feb-2024,17.07,https://nsearchives.nseindia.com/30d/HEG-EQ.svg,https://nsearchives.nseindia.com/today/HEGEQN.svg,,,0,22-Mar-2024 16:00:00
CESC,CESCEQN,120.0,122.9,118.3,119.45,120.55,-1.1,-0.91,74419512295.85,149.9,62.1,4636040,559801830.0,22-Mar-2024 15:58:00,20.313542361574385,-92.35104669887278,76.16,23-Mar-2023,https://nsearchives.nseindia.com/365d/CESC-EQ.svg,21-Feb-2024,-6.74,https://nsearchives.nseindia.com/30d/CESC-EQ.svg,https://nsearchives.nseindia.com/today/CESCEQN.svg,,,0,22-Mar-2024 16:00:00
POONAWALLA,POONAWALLAEQN,464.0,469.9,460.5,464.75,469.05,-4.3,-0.92,133135610792.83,519.7,274.95,909462,422963492.34,22-Mar-2024 15:58:56,10.573407735231873,-69.0307328605201,61.8,23-Mar-2023,https://nsearchives.nseindia.com/365d/POONAWALLA-EQ.svg,21-Feb-2024,0.84,https://nsearchives.nseindia.com/30d/POONAWALLA-EQ.svg,https://nsearchives.nseindia.com/today/POONAWALLAEQN.svg,,,0,22-Mar-2024 16:00:00
AHLUCONT,AHLUCONTEQN,1034.3,1039.0,1020.05,1024.0,1033.8,-9.8,-0.95,30867867648.0,1276.05,471.05,33296,34221628.8,22-Mar-2024 15:48:49,19.752360800909052,-117.38668931111349,104.2,23-Mar-2023,https://nsearchives.nseindia.com/365d/AHLUCONT-EQ.svg,21-Feb-2024,-11.41,https://nsearchives.nseindia.com/30d/AHLUCONT-EQ.svg,https://nsearchives.nseindia.com/today/AHLUCONTEQN.svg,,,0,22-Mar-2024 16:00:00
MAXHEALTH,MAXHEALTHEQN,749.95,749.95,730.2,741.7,748.8,-7.1,-0.95,547859249090.34,910.0,411.9,3277615,2417798257.0499997,22-Mar-2024 15:58:43,18.49450549450549,-80.06797766448169,58.31,23-Mar-2023,https://nsearchives.nseindia.com/365d/MAXHEALTH-EQ.svg,21-Feb-2024,-13.47,https://nsearchives.nseindia.com/30d/MAXHEALTH-EQ.svg,https://nsearchives.nseindia.com/today/MAXHEALTHEQN.svg,,,0,22-Mar-2024 16:00:00
360ONE,360ONEEQN,675.7,682.45,659.05,667.0,673.4,-6.4,-0.95,76570552009.6,788.95,395.8,802243,536098884.75,22-Mar-2024 15:57:37,15.457253311363209,-68.51945426983325,54.99,23-Mar-2023,https://nsearchives.nseindia.com/365d/360ONE-EQ.svg,21-Feb-2024,-6.7,https://nsearchives.nseindia.com/30d/360ONE-EQ.svg,https://nsearchives.nseindia.com/today/360ONEEQN.svg,,,0,22-Mar-2024 16:00:00
BIRLACORPN,BIRLACORPNEQN,1465.7,1465.95,1438.2,1447.3,1461.45,-14.15,-0.97,41236440323.85,1802.0,865.5,94290,136979797.5,22-Mar-2024 15:54:12,19.68368479467259,-67.22125938763719,55.66,23-Mar-2023,https://nsearchives.nseindia.com/365d/BIRLACORPN-EQ.svg,21-Feb-2024,-14.65,https://nsearchives.nseindia.com/30d/BIRLACORPN-EQ.svg,https://nsearchives.nseindia.com/today/BIRLACORPNEQN.svg,,,0,22-Mar-2024 16:00:00
GLAXO,GLAXOEQN,1987.0,1995.0,1939.0,1967.0,1986.3,-19.3,-0.97,79973200530.72,2524.0,1227.0,267395,523131578.0,22-Mar-2024 15:57:07,22.06814580031696,-60.30969845150774,51.52,23-Mar-2023,https://nsearchives.nseindia.com/365d/GLAXO-EQ.svg,21-Feb-2024,-12.3,https://nsearchives.nseindia.com/30d/GLAXO-EQ.svg,https://nsearchives.nseindia.com/today/GLAXOEQN.svg,,,0,22-Mar-2024 16:00:00
JUBLPHARMA,JUBLPHARMAEQN,568.4,576.8,563.1,565.0,570.6,-5.6,-0.98,43197044896.8,627.45,268.9,98372,56017935.400000006,22-Mar-2024 15:54:34,9.952984301537978,-110.11528449237638,94.88,23-Mar-2023,https://nsearchives.nseindia.com/365d/JUBLPHARMA-EQ.svg,21-Feb-2024,-3.2,https://nsearchives.nseindia.com/30d/JUBLPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/JUBLPHARMAEQN.svg,,,0,22-Mar-2024 16:00:00
DIVISLAB,DIVISLABEQN,3463.0,3476.35,3425.0,3431.0,3465.3,-34.3,-0.99,437194895030.4,4074.4,2769.5,409887,1411769695.23,22-Mar-2024 15:59:23,15.791282151973299,-23.885177829933202,22.42,23-Mar-2023,https://nsearchives.nseindia.com/365d/DIVISLAB-EQ.svg,21-Feb-2024,-5.96,https://nsearchives.nseindia.com/30d/DIVISLAB-EQ.svg,https://nsearchives.nseindia.com/today/DIVISLABEQN.svg,,,0,22-Mar-2024 16:00:00
SUPREMEIND,SUPREMEINDEQN,3930.0,3961.95,3877.05,3918.0,3957.85,-39.85,-1.01,253822551096.6,4888.0,2431.15,85415,334956630.8,22-Mar-2024 15:53:55,19.844517184942717,-61.158299570162264,54.73,23-Mar-2023,https://nsearchives.nseindia.com/365d/SUPREMEIND-EQ.svg,21-Feb-2024,-0.7,https://nsearchives.nseindia.com/30d/SUPREMEIND-EQ.svg,https://nsearchives.nseindia.com/today/SUPREMEINDEQN.svg,,,0,22-Mar-2024 16:00:00
HGS,HGSEQN,803.85,807.05,791.5,794.0,802.35,-8.35,-1.04,11819874012.8,1174.0,766.1,42495,33893162.1,22-Mar-2024 15:56:40,32.3679727427598,-3.6418222164208296,-22.76,23-Mar-2023,https://nsearchives.nseindia.com/365d/HGS-EQ.svg,21-Feb-2024,-13.03,https://nsearchives.nseindia.com/30d/HGS-EQ.svg,https://nsearchives.nseindia.com/today/HGSEQN.svg,,,0,22-Mar-2024 16:00:00
KPRMILL,KPRMILLEQN,804.8,804.8,789.35,792.7,801.2,-8.5,-1.06,70448549028.0,928.15,535.85,83101,66235652.05,22-Mar-2024 15:57:36,14.593546301783109,-47.93319025846786,34.42,23-Mar-2023,https://nsearchives.nseindia.com/365d/KPRMILL-EQ.svg,21-Feb-2024,10.82,https://nsearchives.nseindia.com/30d/KPRMILL-EQ.svg,https://nsearchives.nseindia.com/today/KPRMILLEQN.svg,,,0,22-Mar-2024 16:00:00
SUNTV,SUNTVEQN,587.0,594.1,585.05,587.15,593.45,-6.3,-1.06,48591224772.93,734.9,393.8,317386,187105394.72,22-Mar-2024 15:59:25,20.10477616002177,-49.09852717115286,37.24,23-Mar-2023,https://nsearchives.nseindia.com/365d/SUNTV-EQ.svg,21-Feb-2024,-3.96,https://nsearchives.nseindia.com/30d/SUNTV-EQ.svg,https://nsearchives.nseindia.com/today/SUNTVEQN.svg,,,0,22-Mar-2024 16:00:00
GODREJAGRO,GODREJAGROEQN,505.0,509.7,494.95,495.7,501.05,-5.35,-1.07,16197417129.88,579.0,390.85,333207,166480213.41,22-Mar-2024 15:56:53,14.38687392055268,-26.826148138672114,20.56,23-Mar-2023,https://nsearchives.nseindia.com/365d/GODREJAGRO-EQ.svg,21-Feb-2024,-3.43,https://nsearchives.nseindia.com/30d/GODREJAGRO-EQ.svg,https://nsearchives.nseindia.com/today/GODREJAGROEQN.svg,,,0,22-Mar-2024 16:00:00
TRENT,TRENTEQN,4010.0,4025.0,3921.95,3959.1,4001.85,-42.75,-1.07,872594452243.96,4243.95,1288.0,678055,2677666317.2,22-Mar-2024 15:59:36,6.7119075389672345,-207.3835403726708,193.54,23-Mar-2023,https://nsearchives.nseindia.com/365d/TRENT-EQ.svg,21-Feb-2024,1.38,https://nsearchives.nseindia.com/30d/TRENT-EQ.svg,https://nsearchives.nseindia.com/today/TRENTEQN.svg,,,0,22-Mar-2024 16:00:00
MOIL,MOILEQN,285.35,288.25,282.05,285.2,288.3,-3.1,-1.08,20311893762.02,369.65,140.75,1650318,471149285.82,22-Mar-2024 15:56:52,22.845935344244552,-102.62877442273533,92.12,23-Mar-2023,https://nsearchives.nseindia.com/365d/MOIL-EQ.svg,21-Feb-2024,2.57,https://nsearchives.nseindia.com/30d/MOIL-EQ.svg,https://nsearchives.nseindia.com/today/MOILEQN.svg,,,0,22-Mar-2024 16:00:00
AUROPHARMA,AUROPHARMAEQN,1004.0,1036.3,1004.0,1017.0,1028.25,-11.25,-1.09,286031791369.44,1177.1,466.0,1430882,1462962374.44,22-Mar-2024 15:59:35,13.601223345510146,-118.24034334763948,109.78,23-Mar-2023,https://nsearchives.nseindia.com/365d/AUROPHARMA-EQ.svg,21-Feb-2024,-2.01,https://nsearchives.nseindia.com/30d/AUROPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/AUROPHARMAEQN.svg,,,0,22-Mar-2024 16:00:00
CAMLINFINE,CAMLINFINEEQN,100.4,101.5,97.75,99.25,100.35,-1.1,-1.1,8143745901.43,186.35,95.0,2201314,218370348.8,22-Mar-2024 15:59:24,46.740005366246315,-4.473684210526316,-25.9,23-Mar-2023,https://nsearchives.nseindia.com/365d/CAMLINFINE-EQ.svg,21-Feb-2024,-20.61,https://nsearchives.nseindia.com/30d/CAMLINFINE-EQ.svg,https://nsearchives.nseindia.com/today/CAMLINFINEEQN.svg,,,0,22-Mar-2024 16:00:00
TCNSBRANDS,TCNSBRANDSEQN,344.35,346.7,340.0,340.55,344.35,-3.8,-1.1,3878597249.98,542.0,329.0,47542,16333529.52,22-Mar-2024 15:47:28,37.16789667896679,-3.510638297872344,-24.29,23-Mar-2023,https://nsearchives.nseindia.com/365d/TCNSBRANDS-EQ.svg,21-Feb-2024,-10.22,https://nsearchives.nseindia.com/30d/TCNSBRANDS-EQ.svg,https://nsearchives.nseindia.com/today/TCNSBRANDSEQN.svg,,,0,22-Mar-2024 16:00:00
FINOPB,FINOPBEQN,291.2,293.2,290.0,290.0,293.25,-3.25,-1.11,6033036895.0,384.0,195.4,69370,20161003.1,22-Mar-2024 15:59:43,24.479166666666668,-48.413510747185256,38.01,23-Mar-2023,https://nsearchives.nseindia.com/365d/FINOPB-EQ.svg,21-Feb-2024,-7.15,https://nsearchives.nseindia.com/30d/FINOPB-EQ.svg,https://nsearchives.nseindia.com/today/FINOPBEQN.svg,,,0,22-Mar-2024 16:00:00
MAYURUNIQ,MAYURUNIQEQN,480.0,483.9,473.0,477.0,482.45,-5.45,-1.13,8386156080.0,618.0,414.6,82756,39674053.96,22-Mar-2024 15:52:58,22.815533980582526,-15.050651230101296,2.45,23-Mar-2023,https://nsearchives.nseindia.com/365d/MAYURUNIQ-EQ.svg,21-Feb-2024,-12.13,https://nsearchives.nseindia.com/30d/MAYURUNIQ-EQ.svg,https://nsearchives.nseindia.com/today/MAYURUNIQEQN.svg,,,0,22-Mar-2024 16:00:00
BSOFT,BSOFTEQN,725.05,738.95,713.1,730.55,738.95,-8.4,-1.14,118935788917.81,861.85,250.5,2154342,1571010816.66,22-Mar-2024 15:58:40,15.234669606079953,-191.63672654690615,172.72,23-Mar-2023,https://nsearchives.nseindia.com/365d/BSOFT-EQ.svg,21-Feb-2024,-8.22,https://nsearchives.nseindia.com/30d/BSOFT-EQ.svg,https://nsearchives.nseindia.com/today/BSOFTEQN.svg,,,0,22-Mar-2024 16:00:00
ELGIEQUIP,ELGIEQUIPEQN,594.5,601.2,584.0,590.1,596.9,-6.8,-1.14,127165447032.29,714.2,421.0,349159,206035234.31,22-Mar-2024 15:59:14,17.37608513021563,-40.16627078384799,22.9,23-Mar-2023,https://nsearchives.nseindia.com/365d/ELGIEQUIP-EQ.svg,21-Feb-2024,-8.84,https://nsearchives.nseindia.com/30d/ELGIEQUIP-EQ.svg,https://nsearchives.nseindia.com/today/ELGIEQUIPEQN.svg,,,0,22-Mar-2024 16:00:00
BAJAJFINSV,BAJAJFINSVEQN,1593.0,1610.0,1583.4,1584.0,1602.6,-18.6,-1.16,859266455129.28,1741.0,1215.0,1570412,2501069559.44,22-Mar-2024 15:59:36,9.017805858701896,-30.37037037037037,23.07,23-Mar-2023,https://nsearchives.nseindia.com/365d/BAJAJFINSV-EQ.svg,21-Feb-2024,0.04,https://nsearchives.nseindia.com/30d/BAJAJFINSV-EQ.svg,https://nsearchives.nseindia.com/today/BAJAJFINSVEQN.svg,,,0,22-Mar-2024 16:00:00
BALKRISIND,BALKRISINDEQN,2305.0,2312.95,2259.35,2282.6,2309.55,-26.95,-1.17,180918985336.54,2795.5,1908.9,312564,711601956.24,22-Mar-2024 15:56:22,18.347343945626903,-19.57671957671957,15.02,23-Mar-2023,https://nsearchives.nseindia.com/365d/BALKRISIND-EQ.svg,21-Feb-2024,0.81,https://nsearchives.nseindia.com/30d/BALKRISIND-EQ.svg,https://nsearchives.nseindia.com/today/BALKRISINDEQN.svg,,,0,22-Mar-2024 16:00:00
