symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
ADANIPOWER,ADANIPOWEREQN,630.15,646.9,627.65,636.6,617.85,18.75,3.03,589880241636.54,646.9,185.2,5625459,3582404800.38,04-Apr-2024 14:07:15,1.5922089967537416,-243.7365010799136,224.25,03-Apr-2023,https://nsearchives.nseindia.com/365d/ADANIPOWER-EQ.svg,-,-,-,https://nsearchives.nseindia.com/today/ADANIPOWEREQN.svg,,,0,04-Apr-2024 14:06:48
LLOYDSME,LLOYDSMEEQN,615.0,648.0,615.0,627.35,609.0,18.35,3.01,69855848495.57,686.7,492.0,383679,242151327.27,04-Apr-2024 14:07:16,8.642784330857728,-27.51016260162602,-,-,-,04-Mar-2024,0.26,https://nsearchives.nseindia.com/30d/LLOYDSME-EQ.svg,https://nsearchives.nseindia.com/today/LLOYDSMEEQN.svg,,,0,04-Apr-2024 14:06:48
CUB,CUBEQN,151.1,158.15,150.5,154.25,149.75,4.5,3.01,111000794892.96,167.8,119.5,14384795,2228636289.35,04-Apr-2024 14:07:17,8.0750893921335,-29.07949790794979,16.81,03-Apr-2023,https://nsearchives.nseindia.com/365d/CUB-EQ.svg,04-Mar-2024,7.12,https://nsearchives.nseindia.com/30d/CUB-EQ.svg,https://nsearchives.nseindia.com/today/CUBEQN.svg,,,0,04-Apr-2024 14:06:48
VBL,VBLEQN,1496.0,1544.95,1482.05,1518.5,1475.9,43.85,2.97,730801235114.77,1561.95,687.5,2701762,4096708738.22,04-Apr-2024 14:07:17,2.781779186273571,-120.87272727272727,4.34,03-Apr-2023,https://nsearchives.nseindia.com/365d/VBL-EQ.svg,04-Mar-2024,2.91,https://nsearchives.nseindia.com/30d/VBL-EQ.svg,https://nsearchives.nseindia.com/today/VBLEQN.svg,,,0,04-Apr-2024 14:06:48
ACCELYA,ACCELYAEQN,1850.15,1929.3,1850.15,1902.7,1847.95,54.75,2.96,7099862622.91,2127.4,1251.45,50235,95688130.35,04-Apr-2024 14:07:17,10.562188587007617,-52.039634024531544,46.76,03-Apr-2023,https://nsearchives.nseindia.com/365d/ACCELYA-EQ.svg,04-Mar-2024,-0.05,https://nsearchives.nseindia.com/30d/ACCELYA-EQ.svg,https://nsearchives.nseindia.com/today/ACCELYAEQN.svg,,,0,04-Apr-2024 14:06:48
IBULHSGFIN,IBULHSGFINEQN,181.5,186.3,180.5,185.3,180.15,5.15,2.86,81279618662.96,208.9,65.53,10078169,1854483877.6899998,04-Apr-2024 14:07:16,11.297271421732884,-182.7712498092477,81.42,03-Apr-2023,https://nsearchives.nseindia.com/365d/IBULHSGFIN-EQ.svg,04-Mar-2024,-3.84,https://nsearchives.nseindia.com/30d/IBULHSGFIN-EQ.svg,https://nsearchives.nseindia.com/today/IBULHSGFINEQN.svg,,,0,04-Apr-2024 14:06:48
RAINBOW,RAINBOWEQN,1360.0,1394.35,1339.5,1372.0,1334.1,37.9,2.84,68312157876.31,1487.65,725.0,174621,239015986.17,04-Apr-2024 14:07:15,7.774005982589997,-89.24137931034483,80.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/RAINBOW-EQ.svg,04-Mar-2024,11.26,https://nsearchives.nseindia.com/30d/RAINBOW-EQ.svg,https://nsearchives.nseindia.com/today/RAINBOWEQN.svg,,,0,04-Apr-2024 14:06:48
CHEMPLASTS,CHEMPLASTSEQN,464.6,488.9,462.1,474.0,461.05,12.95,2.81,33774576650.01,543.25,355.95,278273,131776179.15,04-Apr-2024 14:07:17,12.747353888633226,-33.164770332911935,28.7,03-Apr-2023,https://nsearchives.nseindia.com/365d/CHEMPLASTS-EQ.svg,04-Mar-2024,-0.52,https://nsearchives.nseindia.com/30d/CHEMPLASTS-EQ.svg,https://nsearchives.nseindia.com/today/CHEMPLASTSEQN.svg,,,0,04-Apr-2024 14:06:48
GLOBUSSPR,GLOBUSSPREQN,761.5,788.9,761.15,781.8,760.6,21.2,2.79,11043550358.43,1327.7,661.3,129257,100157371.59,04-Apr-2024 14:07:15,41.11621601265347,-18.221684560713747,-3.81,03-Apr-2023,https://nsearchives.nseindia.com/365d/GLOBUSSPR-EQ.svg,04-Mar-2024,-1.86,https://nsearchives.nseindia.com/30d/GLOBUSSPR-EQ.svg,https://nsearchives.nseindia.com/today/GLOBUSSPREQN.svg,,,0,04-Apr-2024 14:06:48
JUSTDIAL,JUSTDIALEQN,888.0,914.15,887.95,905.2,880.85,24.35,2.76,19995018719.44,961.0,586.4,278140,251063071.0,04-Apr-2024 14:07:18,5.806451612903221,-54.36562073669852,49.87,03-Apr-2023,https://nsearchives.nseindia.com/365d/JUSTDIAL-EQ.svg,04-Mar-2024,-4.16,https://nsearchives.nseindia.com/30d/JUSTDIAL-EQ.svg,https://nsearchives.nseindia.com/today/JUSTDIALEQN.svg,,,0,04-Apr-2024 14:06:48
FCL,FCLEQN,383.95,398.9,383.95,392.45,382.0,10.45,2.74,15200833265.42,458.85,231.1,612300,239580743.99999997,04-Apr-2024 14:07:17,14.470960008717453,-69.81826049329295,62.59,03-Apr-2023,https://nsearchives.nseindia.com/365d/FCL-EQ.svg,04-Mar-2024,-5.93,https://nsearchives.nseindia.com/30d/FCL-EQ.svg,https://nsearchives.nseindia.com/today/FCLEQN.svg,,,0,04-Apr-2024 14:06:48
AARTIDRUGS,AARTIDRUGSEQN,477.95,492.45,475.2,487.4,474.7,12.7,2.68,16152795630.0,645.75,340.0,189150,91548600.0,04-Apr-2024 14:07:17,24.521873790166477,-43.35294117647058,39.25,03-Apr-2023,https://nsearchives.nseindia.com/365d/AARTIDRUGS-EQ.svg,04-Mar-2024,-4.53,https://nsearchives.nseindia.com/30d/AARTIDRUGS-EQ.svg,https://nsearchives.nseindia.com/today/AARTIDRUGSEQN.svg,,,0,04-Apr-2024 14:06:48
WSTCSTPAPR,WSTCSTPAPREQN,623.95,636.8,622.3,635.35,618.8,16.55,2.67,17552827545.54,815.0,465.3,127298,80023341.74,04-Apr-2024 14:07:14,22.04294478527607,-36.54631420588867,12.91,03-Apr-2023,https://nsearchives.nseindia.com/365d/WSTCSTPAPR-EQ.svg,04-Mar-2024,-4.8,https://nsearchives.nseindia.com/30d/WSTCSTPAPR-EQ.svg,https://nsearchives.nseindia.com/today/WSTCSTPAPREQN.svg,,,0,04-Apr-2024 14:06:48
WELCORP,WELCORPEQN,562.3,581.75,554.0,575.95,561.5,14.45,2.57,75405857466.63,623.9,208.05,714293,409625606.71000004,04-Apr-2024 14:07:16,7.6855265266869575,-176.83249218937755,172.9,03-Apr-2023,https://nsearchives.nseindia.com/365d/WELCORP-EQ.svg,04-Mar-2024,2.93,https://nsearchives.nseindia.com/30d/WELCORP-EQ.svg,https://nsearchives.nseindia.com/today/WELCORPEQN.svg,,,0,04-Apr-2024 14:06:48
MFSL,MFSLEQN,1024.95,1034.0,996.65,1032.65,1007.0,25.65,2.55,252970507602.08,1067.5,599.1,647967,657310684.14,04-Apr-2024 14:07:17,3.264637002341912,-72.36688365882158,58.75,03-Apr-2023,https://nsearchives.nseindia.com/365d/MFSL-EQ.svg,04-Mar-2024,0.64,https://nsearchives.nseindia.com/30d/MFSL-EQ.svg,https://nsearchives.nseindia.com/today/MFSLEQN.svg,,,0,04-Apr-2024 14:06:48
TATAINVEST,TATAINVESTBEN,7544.0,7589.45,6900.0,7410.0,7228.05,181.95,2.52,97476897273.6,9756.85,1774.0,163415,1195016309.55,04-Apr-2024 14:07:14,24.053357384811697,-317.7001127395716,-,-,-,-,-,-,https://nsearchives.nseindia.com/today/TATAINVESTBEN.svg,,,0,04-Apr-2024 14:06:48
DCMSHRIRAM,DCMSHRIRAMEQN,918.45,939.6,905.8,935.0,912.3,22.7,2.49,45209542917.95,1175.0,760.5,53873,49777035.81,04-Apr-2024 14:07:16,20.425531914893618,-22.94543063773833,18.87,03-Apr-2023,https://nsearchives.nseindia.com/365d/DCMSHRIRAM-EQ.svg,04-Mar-2024,-5.56,https://nsearchives.nseindia.com/30d/DCMSHRIRAM-EQ.svg,https://nsearchives.nseindia.com/today/DCMSHRIRAMEQN.svg,,,0,04-Apr-2024 14:06:48
HDFCBANK,HDFCBANKEQN,1504.0,1529.9,1504.0,1518.9,1482.3,36.6,2.47,11422429987233.38,1757.5,1363.55,32944128,50038836019.200005,04-Apr-2024 14:07:18,13.576102418207677,-11.393054893476599,-7.96,03-Apr-2023,https://nsearchives.nseindia.com/365d/HDFCBANK-EQ.svg,04-Mar-2024,3.46,https://nsearchives.nseindia.com/30d/HDFCBANK-EQ.svg,https://nsearchives.nseindia.com/today/HDFCBANKEQN.svg,,,0,04-Apr-2024 14:06:48
KPIL,KPILEQN,1130.0,1156.0,1122.6,1139.1,1111.7,27.4,2.46,109184607251.46,1163.0,485.8,510303,584072401.68,04-Apr-2024 14:07:12,2.0550300945829827,-134.47920955125565,-,-,-,04-Mar-2024,11.29,https://nsearchives.nseindia.com/30d/KPIL-EQ.svg,https://nsearchives.nseindia.com/today/KPILEQN.svg,,,0,04-Apr-2024 14:06:48
ZENTEC,ZENTECEQN,1039.95,1059.35,990.0,1037.25,1012.35,24.9,2.46,33991658934.87,1059.35,280.2,325265,332193144.5,04-Apr-2024 14:07:15,2.086184924717979,-270.1820128479657,199.03,03-Apr-2023,https://nsearchives.nseindia.com/365d/ZENTEC-EQ.svg,04-Mar-2024,4.98,https://nsearchives.nseindia.com/30d/ZENTEC-EQ.svg,https://nsearchives.nseindia.com/today/ZENTECEQN.svg,,,0,04-Apr-2024 14:06:48
LODHA,LODHAEQN,1120.0,1145.0,1118.0,1142.65,1115.45,27.2,2.44,307181060230.32,1277.9,440.05,753492,853781785.1999999,04-Apr-2024 14:07:13,10.583770248063228,-159.66367458243386,21.79,03-Apr-2023,https://nsearchives.nseindia.com/365d/LODHA-EQ.svg,04-Mar-2024,-5.87,https://nsearchives.nseindia.com/30d/LODHA-EQ.svg,https://nsearchives.nseindia.com/today/LODHAEQN.svg,,,0,04-Apr-2024 14:06:48
NUVAMA,NUVAMAEQN,4910.0,4999.0,4864.55,4996.7,4878.9,117.8,2.41,44107065510.06,4999.0,2100.0,65949,326564279.73,04-Apr-2024 14:07:10,0.04600920184037171,-137.93809523809523,-,-,-,04-Mar-2024,10.76,https://nsearchives.nseindia.com/30d/NUVAMA-EQ.svg,https://nsearchives.nseindia.com/today/NUVAMAEQN.svg,,,0,04-Apr-2024 14:06:48
QUESS,QUESSEQN,565.0,571.75,558.05,571.25,557.85,13.4,2.4,35933479062.02,582.0,358.85,285658,160699764.48,04-Apr-2024 14:07:18,1.8470790378006874,-59.18907621568899,49.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/QUESS-EQ.svg,04-Mar-2024,10.32,https://nsearchives.nseindia.com/30d/QUESS-EQ.svg,https://nsearchives.nseindia.com/today/QUESSEQN.svg,,,0,04-Apr-2024 14:06:48
TRENT,TRENTEQN,3950.0,4028.95,3915.05,4016.95,3922.85,94.1,2.4,885322680785.07,4243.95,1306.2,565102,2247766668.26,04-Apr-2024 14:07:17,5.348790631369361,-207.529474812433,189,03-Apr-2023,https://nsearchives.nseindia.com/365d/TRENT-EQ.svg,04-Mar-2024,0.08,https://nsearchives.nseindia.com/30d/TRENT-EQ.svg,https://nsearchives.nseindia.com/today/TRENTEQN.svg,,,0,04-Apr-2024 14:06:48
MASFIN,MASFINEQN,295.05,304.9,295.05,301.05,294.15,6.9,2.35,12897509045.85,387.95,226.53,142845,42870641.4,04-Apr-2024 14:07:18,22.399793787859256,-32.89630512514899,-62.17,03-Apr-2023,https://nsearchives.nseindia.com/365d/MASFIN-EQ.svg,04-Mar-2024,-8.24,https://nsearchives.nseindia.com/30d/MASFIN-EQ.svg,https://nsearchives.nseindia.com/today/MASFINEQN.svg,,,0,04-Apr-2024 14:06:48
VAIBHAVGBL,VAIBHAVGBLEQN,392.0,399.0,392.0,398.15,389.1,9.05,2.33,21737302207.04,542.4,295.05,266995,105762059.4,04-Apr-2024 14:07:15,26.594764011799413,-34.94322996102354,33.21,03-Apr-2023,https://nsearchives.nseindia.com/365d/VAIBHAVGBL-EQ.svg,04-Mar-2024,-10.48,https://nsearchives.nseindia.com/30d/VAIBHAVGBL-EQ.svg,https://nsearchives.nseindia.com/today/VAIBHAVGBLEQN.svg,,,0,04-Apr-2024 14:06:48
FINEORG,FINEORGEQN,4285.2,4371.85,4274.4,4359.0,4260.1,98.9,2.32,33418607340.6,5164.9,4021.0,15519,67205029.5,04-Apr-2024 14:07:17,15.603399872214366,-8.40586918676946,-1.78,03-Apr-2023,https://nsearchives.nseindia.com/365d/FINEORG-EQ.svg,04-Mar-2024,-1.3,https://nsearchives.nseindia.com/30d/FINEORG-EQ.svg,https://nsearchives.nseindia.com/today/FINEORGEQN.svg,,,0,04-Apr-2024 14:06:48
CIGNITITEC,CIGNITITECEQN,1286.0,1335.55,1286.0,1332.05,1302.0,30.05,2.31,21782191021.92,1335.55,740.0,154998,204363313.02,04-Apr-2024 14:07:17,0.2620643180712066,-80.00675675675674,63.43,03-Apr-2023,https://nsearchives.nseindia.com/365d/CIGNITITEC-EQ.svg,04-Mar-2024,22.18,https://nsearchives.nseindia.com/30d/CIGNITITEC-EQ.svg,https://nsearchives.nseindia.com/today/CIGNITITECEQN.svg,,,0,04-Apr-2024 14:06:48
EICHERMOT,EICHERMOTEQN,3957.0,4030.0,3892.05,4024.4,3934.2,90.2,2.29,551239184597.5,4200.0,2922.2,628762,2488539394.08,04-Apr-2024 14:07:17,4.180952380952379,-37.71815755252893,30.95,03-Apr-2023,https://nsearchives.nseindia.com/365d/EICHERMOT-EQ.svg,04-Mar-2024,4.87,https://nsearchives.nseindia.com/30d/EICHERMOT-EQ.svg,https://nsearchives.nseindia.com/today/EICHERMOTEQN.svg,,,0,04-Apr-2024 14:06:48
TIDEWATER,TIDEWATEREQN,1639.65,1675.0,1620.1,1645.85,1609.2,36.65,2.28,10059310800.0,1834.75,832.15,46625,76675278.75,04-Apr-2024 14:07:16,10.295680610437394,-97.78285164934206,86.1,03-Apr-2023,https://nsearchives.nseindia.com/365d/TIDEWATER-EQ.svg,04-Mar-2024,-1.61,https://nsearchives.nseindia.com/30d/TIDEWATER-EQ.svg,https://nsearchives.nseindia.com/today/TIDEWATEREQN.svg,,,0,04-Apr-2024 14:06:48
WABAG,WABAGEQN,789.05,810.05,785.0,805.85,788.2,17.65,2.24,40551268577.4,814.2,345.5,320971,256927656.37,04-Apr-2024 14:07:18,1.0255465487595212,-133.24167872648337,116.36,03-Apr-2023,https://nsearchives.nseindia.com/365d/WABAG-EQ.svg,04-Mar-2024,7.35,https://nsearchives.nseindia.com/30d/WABAG-EQ.svg,https://nsearchives.nseindia.com/today/WABAGEQN.svg,,,0,04-Apr-2024 14:06:48
DELHIVERY,DELHIVERYEQN,450.7,462.0,448.0,460.15,450.1,10.05,2.23,179706344406.03,488.0,321.65,1651690,748843212.2,04-Apr-2024 14:07:18,5.706967213114758,-43.05922586662522,36.58,03-Apr-2023,https://nsearchives.nseindia.com/365d/DELHIVERY-EQ.svg,04-Mar-2024,-1.86,https://nsearchives.nseindia.com/30d/DELHIVERY-EQ.svg,https://nsearchives.nseindia.com/today/DELHIVERYEQN.svg,,,0,04-Apr-2024 14:06:48
HEG,HEGEQN,2035.95,2105.0,2015.1,2071.25,2026.3,44.95,2.22,35182505404.42,2115.0,959.65,547485,1126707705.4499998,04-Apr-2024 14:07:16,2.0685579196217496,-115.83389777523054,110.91,03-Apr-2023,https://nsearchives.nseindia.com/365d/HEG-EQ.svg,04-Mar-2024,20.08,https://nsearchives.nseindia.com/30d/HEG-EQ.svg,https://nsearchives.nseindia.com/today/HEGEQN.svg,,,0,04-Apr-2024 14:06:48
PARADEEP,PARADEEPEQN,72.55,74.2,72.45,73.9,72.3,1.6,2.21,26474143785.78,85.9,50.65,2502935,183640340.95000002,04-Apr-2024 14:07:14,13.969732246798602,-45.90325765054296,42.18,03-Apr-2023,https://nsearchives.nseindia.com/365d/PARADEEP-EQ.svg,04-Mar-2024,-4.24,https://nsearchives.nseindia.com/30d/PARADEEP-EQ.svg,https://nsearchives.nseindia.com/today/PARADEEPEQN.svg,,,0,04-Apr-2024 14:06:48
IOLCP,IOLCPEQN,392.7,399.45,388.6,395.55,387.0,8.55,2.21,9049306369.55,535.9,302.65,245229,96679080.96000001,04-Apr-2024 14:07:15,26.189587609628656,-30.69552288121594,28.74,03-Apr-2023,https://nsearchives.nseindia.com/365d/IOLCP-EQ.svg,04-Mar-2024,-4.15,https://nsearchives.nseindia.com/30d/IOLCP-EQ.svg,https://nsearchives.nseindia.com/today/IOLCPEQN.svg,,,0,04-Apr-2024 14:06:48
SAFARI,SAFARIEQN,1853.45,1915.95,1840.85,1900.35,1859.55,40.8,2.19,37141110182.4,2315.0,1027.05,42956,80958743.64,04-Apr-2024 14:07:16,17.911447084233263,-85.02994011976048,-13,03-Apr-2023,https://nsearchives.nseindia.com/365d/SAFARI-EQ.svg,04-Mar-2024,-8.42,https://nsearchives.nseindia.com/30d/SAFARI-EQ.svg,https://nsearchives.nseindia.com/today/SAFARIEQN.svg,,,0,04-Apr-2024 14:06:48
INDUSTOWER,INDUSTOWEREQN,304.05,310.0,301.55,307.1,300.55,6.55,2.18,198530615232.6,319.5,135.8,11601395,3548402674.7000003,04-Apr-2024 14:07:16,3.8810641627542966,-126.14138438880705,109.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/INDUSTOWER-EQ.svg,04-Mar-2024,12.1,https://nsearchives.nseindia.com/30d/INDUSTOWER-EQ.svg,https://nsearchives.nseindia.com/today/INDUSTOWEREQN.svg,,,0,04-Apr-2024 14:06:48
GODREJAGRO,GODREJAGROEQN,538.6,549.5,535.0,543.15,531.6,11.55,2.17,17785463271.72,579.0,417.15,319774,173656468.43999997,04-Apr-2024 14:07:16,6.19170984455959,-30.204962243797198,24.35,03-Apr-2023,https://nsearchives.nseindia.com/365d/GODREJAGRO-EQ.svg,04-Mar-2024,2.27,https://nsearchives.nseindia.com/30d/GODREJAGRO-EQ.svg,https://nsearchives.nseindia.com/today/GODREJAGROEQN.svg,,,0,04-Apr-2024 14:06:48
KEI,KEIEQN,3477.8,3558.0,3437.8,3541.4,3466.35,75.05,2.17,198226959712.5,3624.7,1702.6,153133,536461650.91999996,04-Apr-2024 14:07:15,2.2981212238254125,-107.99953013038883,104.3,03-Apr-2023,https://nsearchives.nseindia.com/365d/KEI-EQ.svg,04-Mar-2024,1.34,https://nsearchives.nseindia.com/30d/KEI-EQ.svg,https://nsearchives.nseindia.com/today/KEIEQN.svg,,,0,04-Apr-2024 14:06:48
APARINDS,APARINDSEQN,6980.0,7098.85,6904.8,7074.75,6924.95,149.8,2.16,119444501484.0,7400.0,2501.1,75757,531601262.83,04-Apr-2024 14:07:18,4.39527027027027,-182.86553916276836,166.4,03-Apr-2023,https://nsearchives.nseindia.com/365d/APARINDS-EQ.svg,04-Mar-2024,10.79,https://nsearchives.nseindia.com/30d/APARINDS-EQ.svg,https://nsearchives.nseindia.com/today/APARINDSEQN.svg,,,0,04-Apr-2024 14:06:48
SCHAEFFLER,SCHAEFFLEREQN,3219.05,3309.95,3195.85,3291.25,3221.85,69.4,2.15,133696063474.87,3726.05,2612.2,65899,215704560.74,04-Apr-2024 14:07:13,11.669193918492777,-25.99532960722763,11.02,03-Apr-2023,https://nsearchives.nseindia.com/365d/SCHAEFFLER-EQ.svg,04-Mar-2024,12.23,https://nsearchives.nseindia.com/30d/SCHAEFFLER-EQ.svg,https://nsearchives.nseindia.com/today/SCHAEFFLEREQN.svg,,,0,04-Apr-2024 14:06:48
BECTORFOOD,BECTORFOODEQN,1134.95,1160.0,1122.25,1154.9,1130.65,24.25,2.14,33230108285.78,1373.95,558.05,76325,87224210.0,04-Apr-2024 14:07:16,15.943083809454489,-106.95278200878062,98.01,03-Apr-2023,https://nsearchives.nseindia.com/365d/BECTORFOOD-EQ.svg,04-Mar-2024,5.68,https://nsearchives.nseindia.com/30d/BECTORFOOD-EQ.svg,https://nsearchives.nseindia.com/today/BECTORFOODEQN.svg,,,0,04-Apr-2024 14:06:48
TRITURBINE,TRITURBINEEQN,554.0,567.95,553.1,561.65,550.0,11.65,2.12,62487448865.26,578.0,312.0,988423,555641989.4499999,04-Apr-2024 14:07:13,2.828719723183395,-80.01602564102564,68.84,03-Apr-2023,https://nsearchives.nseindia.com/365d/TRITURBINE-EQ.svg,04-Mar-2024,11.7,https://nsearchives.nseindia.com/30d/TRITURBINE-EQ.svg,https://nsearchives.nseindia.com/today/TRITURBINEEQN.svg,,,0,04-Apr-2024 14:06:48
SBCL,SBCLEQN,598.45,599.3,575.0,585.4,573.3,12.1,2.11,16189084368.0,750.0,460.0,238657,139969943.93,04-Apr-2024 14:07:14,21.946666666666673,-27.260869565217387,11.69,03-Apr-2023,https://nsearchives.nseindia.com/365d/SBCL-EQ.svg,04-Mar-2024,3.33,https://nsearchives.nseindia.com/30d/SBCL-EQ.svg,https://nsearchives.nseindia.com/today/SBCLEQN.svg,,,0,04-Apr-2024 14:06:48
CRAFTSMAN,CRAFTSMANEQN,4488.0,4565.0,4450.0,4506.55,4414.05,92.5,2.1,42851383954.65,5513.65,3000.0,27610,124632368.3,04-Apr-2024 14:07:17,18.265577249190635,-50.21833333333334,40.52,03-Apr-2023,https://nsearchives.nseindia.com/365d/CRAFTSMAN-EQ.svg,04-Mar-2024,4.12,https://nsearchives.nseindia.com/30d/CRAFTSMAN-EQ.svg,https://nsearchives.nseindia.com/today/CRAFTSMANEQN.svg,,,0,04-Apr-2024 14:06:48
APLLTD,APLLTDEQN,996.0,1017.0,994.35,1011.55,991.05,20.5,2.07,55711886235.32,1094.0,488.85,44531,44768795.54,04-Apr-2024 14:07:16,7.5365630712979925,-106.92441444205787,100.96,03-Apr-2023,https://nsearchives.nseindia.com/365d/APLLTD-EQ.svg,04-Mar-2024,-1.36,https://nsearchives.nseindia.com/30d/APLLTD-EQ.svg,https://nsearchives.nseindia.com/today/APLLTDEQN.svg,,,0,04-Apr-2024 14:06:48
ASAHIINDIA,ASAHIINDIAEQN,555.0,575.0,555.0,570.8,559.25,11.55,2.07,62368975871.84,651.0,445.45,154312,87761863.76,04-Apr-2024 14:07:17,12.319508448540713,-28.140083062072055,22.33,03-Apr-2023,https://nsearchives.nseindia.com/365d/ASAHIINDIA-EQ.svg,04-Mar-2024,4.64,https://nsearchives.nseindia.com/30d/ASAHIINDIA-EQ.svg,https://nsearchives.nseindia.com/today/ASAHIINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
RAMKY,RAMKYEQN,619.55,643.4,619.5,628.6,615.95,12.65,2.05,13034787890.67,1009.05,307.2,274378,172836189.76,04-Apr-2024 14:07:18,37.70378078390565,-104.62239583333334,96.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/RAMKY-EQ.svg,04-Mar-2024,3.84,https://nsearchives.nseindia.com/30d/RAMKY-EQ.svg,https://nsearchives.nseindia.com/today/RAMKYEQN.svg,,,0,04-Apr-2024 14:06:48
AETHER,AETHEREQN,839.0,856.0,828.05,842.05,825.15,16.9,2.05,20057109659.54,1209.0,761.55,181138,151117999.26,04-Apr-2024 14:07:17,30.351530190239874,-10.57054691090539,-10.64,03-Apr-2023,https://nsearchives.nseindia.com/365d/AETHER-EQ.svg,04-Mar-2024,-3.57,https://nsearchives.nseindia.com/30d/AETHER-EQ.svg,https://nsearchives.nseindia.com/today/AETHEREQN.svg,,,0,04-Apr-2024 14:06:48
KSCL,KSCLEQN,648.0,673.4,648.0,660.7,647.55,13.15,2.03,13250447494.25,764.95,480.2,77094,51126427.98,04-Apr-2024 14:07:16,13.628341721681155,-37.588504789670985,34.44,03-Apr-2023,https://nsearchives.nseindia.com/365d/KSCL-EQ.svg,04-Mar-2024,-5.11,https://nsearchives.nseindia.com/30d/KSCL-EQ.svg,https://nsearchives.nseindia.com/today/KSCLEQN.svg,,,0,04-Apr-2024 14:06:48
TARC,TARCBEN,166.8,166.8,160.8,161.95,158.9,3.05,1.92,16248889494.11,184.9,37.25,456088,75368542.0,04-Apr-2024 14:07:13,12.412114656571129,-334.7651006711409,-,-,-,04-Mar-2024,-1.06,https://nsearchives.nseindia.com/30d/TARC-BE.svg,https://nsearchives.nseindia.com/today/TARCBEN.svg,,,0,04-Apr-2024 14:06:48
VIPIND,VIPINDEQN,540.05,554.0,538.0,548.9,538.8,10.1,1.87,36574470204.83,722.85,449.05,1172567,639482864.79,04-Apr-2024 14:07:14,24.06446704018815,-22.235831199198298,-6.27,03-Apr-2023,https://nsearchives.nseindia.com/365d/VIPIND-EQ.svg,04-Mar-2024,-3.85,https://nsearchives.nseindia.com/30d/VIPIND-EQ.svg,https://nsearchives.nseindia.com/today/VIPINDEQN.svg,,,0,04-Apr-2024 14:06:48
UTKARSHBNK,UTKARSHBNKEQN,51.7,53.0,51.65,52.55,51.6,0.95,1.84,11544303330.0,68.3,37.2,3547608,186036563.51999998,04-Apr-2024 14:07:17,23.060029282576867,-41.26344086021504,-,-,-,04-Mar-2024,-0.58,https://nsearchives.nseindia.com/30d/UTKARSHBNK-EQ.svg,https://nsearchives.nseindia.com/today/UTKARSHBNKEQN.svg,,,0,04-Apr-2024 14:06:48
DEEPAKNTR,DEEPAKNTREQN,2189.95,2230.75,2163.65,2223.8,2183.6,40.2,1.84,151836143067.23,2521.15,1783.65,572656,1263628456.16,04-Apr-2024 14:07:17,11.794220891259938,-24.67692652706529,21.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/DEEPAKNTR-EQ.svg,04-Mar-2024,-0.18,https://nsearchives.nseindia.com/30d/DEEPAKNTR-EQ.svg,https://nsearchives.nseindia.com/today/DEEPAKNTREQN.svg,,,0,04-Apr-2024 14:06:48
MAITHANALL,MAITHANALLEQN,1095.0,1121.35,1079.0,1094.15,1074.45,19.7,1.83,7964556185.63,1335.5,814.25,95919,105643268.22000001,04-Apr-2024 14:07:17,18.071883189816543,-34.37519189438134,32.01,03-Apr-2023,https://nsearchives.nseindia.com/365d/MAITHANALL-EQ.svg,04-Mar-2024,-2.59,https://nsearchives.nseindia.com/30d/MAITHANALL-EQ.svg,https://nsearchives.nseindia.com/today/MAITHANALLEQN.svg,,,0,04-Apr-2024 14:06:48
ASIANPAINT,ASIANPAINTEQN,2870.0,2922.3,2851.25,2921.95,2869.35,52.6,1.83,1316605917328.59,3568.0,2750.05,1134833,3273335001.86,04-Apr-2024 14:07:17,18.106782511210767,-6.250795440082894,3.33,03-Apr-2023,https://nsearchives.nseindia.com/365d/ASIANPAINT-EQ.svg,04-Mar-2024,1.33,https://nsearchives.nseindia.com/30d/ASIANPAINT-EQ.svg,https://nsearchives.nseindia.com/today/ASIANPAINTEQN.svg,,,0,04-Apr-2024 14:06:48
PERSISTENT,PERSISTENTEQN,4028.0,4085.05,3977.4,4045.7,3972.9,72.8,1.83,417911461500.0,4096.65,990.51,653158,2626707554.9,04-Apr-2024 14:07:17,1.243699120012689,-308.44615400147393,-12.37,03-Apr-2023,https://nsearchives.nseindia.com/365d/PERSISTENT-EQ.svg,04-Mar-2024,-53.1,https://nsearchives.nseindia.com/30d/PERSISTENT-EQ.svg,https://nsearchives.nseindia.com/today/PERSISTENTEQN.svg,,,0,04-Apr-2024 14:06:48
